用户ID (User ID),用户行为 (User behaviour),博主ID (Blogger ID),时间 (Time)
U6354,1,B60,2024-07-22 15:32:50
U6354,2,B60,2024-07-22 15:32:50
U6354,1,B21,2024-07-22 15:33:30
U6354,3,B21,2024-07-22 15:33:30
U6354,1,B15,2024-07-22 15:35:45
U6354,3,B15,2024-07-22 15:35:45
U6354,1,B72,2024-07-22 15:39:19
U6354,2,B72,2024-07-22 15:39:19
U40586,1,B18,2024-07-22 17:26:14
U40586,2,B18,2024-07-22 17:26:14
U40586,1,B5,2024-07-22 17:30:39
U40586,2,B5,2024-07-22 17:30:39
U40586,1,B21,2024-07-22 17:33:28
U40586,3,B21,2024-07-22 17:33:28
U40586,1,B15,2024-07-22 17:35:35
U40586,3,B15,2024-07-22 17:35:35
U40590,1,B59,2024-07-22 14:43:17
U40590,3,B59,2024-07-22 14:43:17
U40590,1,B44,2024-07-22 14:44:02
U40590,2,B44,2024-07-22 14:44:02
U40590,1,B47,2024-07-22 14:44:58
U40590,3,B47,2024-07-22 14:44:58
U40590,1,B42,2024-07-22 14:46:27
U40590,3,B42,2024-07-22 14:46:27
U40590,1,B52,2024-07-22 14:47:32
U40590,3,B52,2024-07-22 14:47:32
U80999,1,B76,2024-07-22 14:32:38
U80999,1,B4,2024-07-22 14:33:18
U80999,1,B23,2024-07-22 14:35:46
U80999,2,B23,2024-07-22 14:35:46
U80999,1,B24,2024-07-22 14:36:31
U80999,1,B13,2024-07-22 14:55:48
U80999,2,B13,2024-07-22 14:55:48
U80999,3,B13,2024-07-22 14:55:48
U80999,1,B45,2024-07-22 15:08:24
U80999,3,B45,2024-07-22 15:08:24
U80999,1,B59,2024-07-22 15:09:26
U80999,2,B59,2024-07-22 15:09:26
U80999,1,B44,2024-07-22 15:09:47
U80999,1,B47,2024-07-22 15:10:22
U80999,2,B47,2024-07-22 15:10:22
U80999,1,B42,2024-07-22 15:10:45
U80999,1,B52,2024-07-22 15:11:35
U80999,2,B52,2024-07-22 15:11:35
U80999,1,B43,2024-07-22 15:12:16
U80999,2,B43,2024-07-22 15:12:16
U80999,1,B46,2024-07-22 15:13:17
U80999,2,B46,2024-07-22 15:13:17
U80999,1,B51,2024-07-22 15:14:53
U80999,2,B51,2024-07-22 15:14:53
U80999,1,B35,2024-07-22 15:16:29
U80999,2,B35,2024-07-22 15:16:29
U80999,1,B17,2024-07-22 16:19:41
U80999,2,B17,2024-07-22 16:19:41
U80999,1,B15,2024-07-22 16:23:20
U80999,2,B15,2024-07-22 16:23:20
U80999,1,B21,2024-07-22 16:25:21
U80999,3,B21,2024-07-22 16:25:21
U80999,1,B60,2024-07-22 16:26:33
U80999,2,B60,2024-07-22 16:26:33
U80999,1,B5,2024-07-22 16:27:05
U80999,2,B5,2024-07-22 16:27:05
U80999,1,B20,2024-07-22 16:31:16
U80999,2,B20,2024-07-22 16:31:16
U20529,1,B21,2024-07-22 16:14:48
U20529,2,B21,2024-07-22 16:14:48
U20529,1,B60,2024-07-22 16:15:45
U20529,2,B60,2024-07-22 16:15:45
U20529,1,B5,2024-07-22 16:18:22
U20529,2,B5,2024-07-22 16:18:22
U20529,1,B3,2024-07-22 16:20:45
U20529,1,B6,2024-07-22 16:21:19
U20535,1,B21,2024-07-22 16:09:31
U20535,3,B21,2024-07-22 16:09:31
U20535,1,B60,2024-07-22 16:11:32
U20535,3,B60,2024-07-22 16:11:32
U20535,1,B5,2024-07-22 16:12:10
U20535,2,B5,2024-07-22 16:12:10
U20535,1,B20,2024-07-22 16:16:39
U20535,2,B20,2024-07-22 16:16:39
U20535,1,B18,2024-07-22 16:17:30
U20535,2,B18,2024-07-22 16:17:30
U20535,1,B19,2024-07-22 16:18:56
U20535,2,B19,2024-07-22 16:18:56
U56842,1,B13,2024-07-22 16:08:43
U56842,2,B13,2024-07-22 16:08:43
U56842,1,B45,2024-07-22 16:14:27
U56842,2,B45,2024-07-22 16:14:27
U56842,1,B59,2024-07-22 16:15:39
U56842,2,B59,2024-07-22 16:15:39
U56842,1,B44,2024-07-22 16:16:48
U56842,3,B44,2024-07-22 16:16:48
U56842,1,B47,2024-07-22 16:17:33
U56842,3,B47,2024-07-22 16:17:33
U56842,1,B42,2024-07-22 16:18:06
U56842,1,B52,2024-07-22 16:18:51
U56842,2,B52,2024-07-22 16:18:51
U56842,1,B43,2024-07-22 16:19:52
U56842,2,B43,2024-07-22 16:19:52
U56842,1,B46,2024-07-22 16:21:37
U56842,2,B46,2024-07-22 16:21:37
U6364,1,B21,2024-07-22 17:16:45
U6364,3,B21,2024-07-22 17:16:45
U6364,1,B8,2024-07-22 17:23:20
U6364,2,B8,2024-07-22 17:23:20
U6364,1,B3,2024-07-22 17:26:31
U6364,3,B3,2024-07-22 17:26:31
U6364,1,B6,2024-07-22 17:29:02
U6364,2,B6,2024-07-22 17:29:02
U6364,1,B21,2024-07-22 18:37:09
U6364,2,B21,2024-07-22 18:37:09
U6364,1,B15,2024-07-22 18:37:53
U6364,1,B13,2024-07-22 18:40:47
U6364,2,B13,2024-07-22 18:40:47
U6364,1,B12,2024-07-22 19:05:13
U6364,2,B12,2024-07-22 19:05:13
U6364,3,B12,2024-07-22 19:05:13
U6366,1,B44,2024-07-22 14:19:52
U6366,2,B44,2024-07-22 14:19:52
U6366,1,B59,2024-07-22 14:20:36
U6366,3,B59,2024-07-22 14:20:36
U6366,1,B45,2024-07-22 14:22:05
U6366,2,B45,2024-07-22 14:22:05
U6366,1,B13,2024-07-22 14:28:08
U6366,2,B13,2024-07-22 14:28:08
U49866,1,B4,2024-07-22 17:47:22
U49866,1,B23,2024-07-22 17:49:32
U49866,2,B23,2024-07-22 17:49:32
U49866,1,B24,2024-07-22 17:50:16
U49866,1,B17,2024-07-22 18:16:50
U49866,2,B17,2024-07-22 18:16:50
U49866,3,B17,2024-07-22 18:16:50
U49866,1,B10,2024-07-22 18:20:39
U49866,3,B10,2024-07-22 18:20:39
U6370,1,B21,2024-07-22 17:21:56
U6370,3,B21,2024-07-22 17:21:56
U6370,1,B15,2024-07-22 17:23:19
U6370,2,B15,2024-07-22 17:23:19
U6370,1,B12,2024-07-22 17:28:48
U6370,2,B12,2024-07-22 17:28:48
U6370,1,B63,2024-07-22 17:58:22
U6370,2,B63,2024-07-22 17:58:22
U56847,1,B24,2024-07-22 15:38:59
U56847,2,B24,2024-07-22 15:38:59
U56847,1,B23,2024-07-22 15:39:43
U56847,1,B4,2024-07-22 15:41:48
U56847,2,B4,2024-07-22 15:41:48
U56847,1,B76,2024-07-22 15:42:41
U56847,2,B76,2024-07-22 15:42:41
U30278,1,B15,2024-07-22 15:38:31
U30278,2,B15,2024-07-22 15:38:31
U30278,1,B5,2024-07-22 16:03:06
U30278,2,B5,2024-07-22 16:03:06
U30278,3,B5,2024-07-22 16:03:06
U30278,1,B20,2024-07-22 16:06:58
U30278,2,B20,2024-07-22 16:06:58
U30278,1,B18,2024-07-22 16:07:30
U49872,1,B7,2024-07-22 16:47:10
U49872,2,B7,2024-07-22 16:47:10
U49872,3,B7,2024-07-22 16:47:10
U49872,1,B8,2024-07-22 16:49:16
U49872,2,B8,2024-07-22 16:49:16
U49872,1,B3,2024-07-22 16:55:46
U49872,2,B3,2024-07-22 16:55:46
U49872,3,B3,2024-07-22 16:55:46
U49872,1,B6,2024-07-22 17:18:26
U49872,2,B6,2024-07-22 17:18:26
U49872,3,B6,2024-07-22 17:18:26
U56853,1,B15,2024-07-22 17:17:15
U56853,2,B15,2024-07-22 17:17:15
U56853,1,B24,2024-07-22 17:18:40
U56853,1,B23,2024-07-22 17:19:51
U56853,1,B4,2024-07-22 17:21:47
U56853,2,B4,2024-07-22 17:21:47
U56853,1,B76,2024-07-22 17:22:47
U56853,2,B76,2024-07-22 17:22:47
U30281,1,B7,2024-07-22 17:25:45
U30281,2,B7,2024-07-22 17:25:45
U30281,1,B3,2024-07-22 17:33:19
U30281,2,B3,2024-07-22 17:33:19
U30281,1,B6,2024-07-22 17:34:16
U30281,1,B45,2024-07-22 18:20:04
U30281,1,B59,2024-07-22 18:21:18
U30281,2,B59,2024-07-22 18:21:18
U30281,1,B44,2024-07-22 18:22:48
U30281,1,B47,2024-07-22 18:23:41
U30281,3,B47,2024-07-22 18:23:41
U30281,1,B42,2024-07-22 18:25:01
U30281,3,B42,2024-07-22 18:25:01
U30281,1,B52,2024-07-22 18:26:25
U30281,3,B52,2024-07-22 18:26:25
U30281,1,B43,2024-07-22 18:27:13
U30281,2,B43,2024-07-22 18:27:13
U30281,1,B46,2024-07-22 18:28:33
U30281,2,B46,2024-07-22 18:28:33
U56855,1,B72,2024-07-22 15:40:49
U56855,1,B16,2024-07-22 15:44:05
U56855,2,B16,2024-07-22 15:44:05
U56855,1,B15,2024-07-22 15:46:25
U56855,3,B15,2024-07-22 15:46:25
U56855,1,B21,2024-07-22 15:48:46
U56855,3,B21,2024-07-22 15:48:46
U56855,1,B60,2024-07-22 15:49:48
U56855,2,B60,2024-07-22 15:49:48
U56855,1,B5,2024-07-22 15:51:36
U56855,2,B5,2024-07-22 15:51:36
U56855,3,B5,2024-07-22 15:51:36
U56855,1,B24,2024-07-22 16:07:09
U56855,3,B24,2024-07-22 16:07:09
U65315,1,B23,2024-07-22 17:45:40
U65315,1,B24,2024-07-22 17:46:47
U65315,2,B24,2024-07-22 17:46:47
U65315,1,B72,2024-07-22 17:51:42
U65315,2,B72,2024-07-22 17:51:42
U65315,1,B12,2024-07-22 17:52:27
U70319,1,B21,2024-07-22 17:33:26
U70319,2,B21,2024-07-22 17:33:26
U70319,1,B60,2024-07-22 17:35:26
U70319,3,B60,2024-07-22 17:35:26
U70319,1,B5,2024-07-22 17:36:10
U70319,2,B5,2024-07-22 17:36:10
U70319,1,B3,2024-07-22 18:04:27
U70319,2,B3,2024-07-22 18:04:27
U70319,1,B6,2024-07-22 18:05:09
U6378,1,B5,2024-07-22 15:08:18
U6378,2,B5,2024-07-22 15:08:18
U6378,1,B60,2024-07-22 15:09:09
U6378,1,B21,2024-07-22 15:09:35
U6378,2,B21,2024-07-22 15:09:35
U6378,1,B15,2024-07-22 15:12:36
U6378,1,B72,2024-07-22 15:16:08
U6378,2,B72,2024-07-22 15:16:08
U6378,1,B12,2024-07-22 15:16:49
U6378,1,B13,2024-07-22 15:27:35
U6378,2,B13,2024-07-22 15:27:35
U6378,3,B13,2024-07-22 15:27:35
U6381,1,B12,2024-07-22 14:05:31
U6381,1,B45,2024-07-22 14:08:43
U6381,2,B45,2024-07-22 14:08:43
U6381,1,B59,2024-07-22 14:09:45
U6381,2,B59,2024-07-22 14:09:45
U6381,1,B44,2024-07-22 14:11:03
U6381,3,B44,2024-07-22 14:11:03
U6381,1,B47,2024-07-22 14:11:39
U6381,2,B47,2024-07-22 14:11:39
U6381,1,B42,2024-07-22 14:12:02
U6381,1,B52,2024-07-22 14:12:38
U6381,2,B52,2024-07-22 14:12:38
U6381,1,B43,2024-07-22 14:13:17
U6381,2,B43,2024-07-22 14:13:17
U56856,1,B4,2024-07-22 16:40:24
U56856,1,B76,2024-07-22 16:41:19
U56856,2,B76,2024-07-22 16:41:19
U56856,1,B19,2024-07-22 16:48:39
U56856,2,B19,2024-07-22 16:48:39
U56856,1,B26,2024-07-22 16:49:33
U56857,1,B15,2024-07-22 15:46:11
U56857,3,B15,2024-07-22 15:46:11
U56857,1,B21,2024-07-22 15:48:57
U56857,3,B21,2024-07-22 15:48:57
U56857,1,B60,2024-07-22 15:49:50
U56857,2,B60,2024-07-22 15:49:50
U56857,1,B20,2024-07-22 15:56:03
U56857,2,B20,2024-07-22 15:56:03
U56857,1,B18,2024-07-22 15:56:19
U56857,1,B19,2024-07-22 15:57:58
U56857,2,B19,2024-07-22 15:57:58
U49877,1,B7,2024-07-22 15:42:49
U49877,2,B7,2024-07-22 15:42:49
U49877,1,B8,2024-07-22 15:44:41
U49877,2,B8,2024-07-22 15:44:41
U49877,1,B3,2024-07-22 15:48:27
U49877,1,B20,2024-07-22 16:05:45
U49877,2,B20,2024-07-22 16:05:45
U49877,1,B18,2024-07-22 16:05:56
U49877,1,B19,2024-07-22 16:07:38
U49877,2,B19,2024-07-22 16:07:38
U30285,1,B23,2024-07-22 17:17:48
U30285,1,B24,2024-07-22 17:19:34
U30285,3,B24,2024-07-22 17:19:34
U30285,1,B17,2024-07-22 17:27:21
U30285,2,B17,2024-07-22 17:27:21
U30285,1,B10,2024-07-22 17:32:24
U30285,3,B10,2024-07-22 17:32:24
U40616,1,B45,2024-07-22 18:39:32
U40616,2,B45,2024-07-22 18:39:32
U40616,1,B13,2024-07-22 18:44:23
U40616,2,B13,2024-07-22 18:44:23
U40616,1,B7,2024-07-22 18:46:27
U40616,1,B27,2024-07-22 18:47:23
U6386,1,B3,2024-07-22 18:18:17
U6386,1,B5,2024-07-22 18:21:47
U6386,2,B5,2024-07-22 18:21:47
U6386,1,B20,2024-07-22 18:27:36
U6386,3,B20,2024-07-22 18:27:36
U6386,1,B21,2024-07-22 18:34:42
U6386,1,B15,2024-07-22 18:35:39
U6386,2,B15,2024-07-22 18:35:39
U6386,1,B12,2024-07-22 18:41:47
U6386,2,B12,2024-07-22 18:41:47
U6386,1,B63,2024-07-22 18:48:05
U6386,2,B63,2024-07-22 18:48:05
U20552,1,B46,2024-07-22 13:02:29
U20552,2,B46,2024-07-22 13:02:29
U20552,1,B43,2024-07-22 13:04:05
U20552,2,B43,2024-07-22 13:04:05
U20552,1,B52,2024-07-22 13:04:50
U20552,2,B52,2024-07-22 13:04:50
U20552,1,B47,2024-07-22 13:06:53
U20552,3,B47,2024-07-22 13:06:53
U20552,1,B44,2024-07-22 13:07:22
U20552,1,B59,2024-07-22 13:08:10
U20552,3,B59,2024-07-22 13:08:10
U20552,1,B59,2024-07-22 16:12:11
U20552,2,B59,2024-07-22 16:12:11
U20552,1,B10,2024-07-22 16:19:11
U20552,2,B10,2024-07-22 16:19:11
U20552,1,B35,2024-07-22 16:41:15
U20552,2,B35,2024-07-22 16:41:15
U20552,3,B35,2024-07-22 16:41:15
U20552,1,B43,2024-07-22 16:51:57
U20552,2,B43,2024-07-22 16:51:57
U20552,3,B43,2024-07-22 16:51:57
U20552,1,B52,2024-07-22 16:52:36
U20552,2,B52,2024-07-22 16:52:36
U20552,1,B42,2024-07-22 16:53:20
U20552,2,B42,2024-07-22 16:53:20
U20552,1,B47,2024-07-22 16:54:10
U20552,2,B47,2024-07-22 16:54:10
U20552,1,B44,2024-07-22 16:54:33
U20553,1,B7,2024-07-22 16:28:47
U20553,1,B8,2024-07-22 16:31:19
U20553,2,B8,2024-07-22 16:31:19
U20553,1,B3,2024-07-22 16:39:57
U20553,2,B3,2024-07-22 16:39:57
U20553,1,B6,2024-07-22 16:51:50
U20553,3,B6,2024-07-22 16:51:50
U6395,1,B5,2024-07-22 15:34:05
U6395,3,B5,2024-07-22 15:34:05
U6395,1,B60,2024-07-22 15:37:07
U6395,1,B21,2024-07-22 15:37:48
U6395,3,B21,2024-07-22 15:37:48
U6395,1,B15,2024-07-22 15:38:41
U6395,1,B12,2024-07-22 15:45:52
U6395,3,B12,2024-07-22 15:45:52
U49887,1,B13,2024-07-22 15:50:09
U49887,2,B13,2024-07-22 15:50:09
U49887,1,B45,2024-07-22 15:56:43
U49887,2,B45,2024-07-22 15:56:43
U49887,1,B59,2024-07-22 15:58:24
U49887,3,B59,2024-07-22 15:58:24
U49887,1,B10,2024-07-22 16:05:35
U49887,2,B10,2024-07-22 16:05:35
U49887,1,B35,2024-07-22 16:07:50
U49887,2,B35,2024-07-22 16:07:50
U40624,1,B43,2024-07-22 16:55:01
U40624,3,B43,2024-07-22 16:55:01
U40624,1,B52,2024-07-22 16:56:39
U40624,3,B52,2024-07-22 16:56:39
U40624,1,B42,2024-07-22 16:58:11
U40624,3,B42,2024-07-22 16:58:11
U40624,1,B47,2024-07-22 16:59:03
U40624,2,B47,2024-07-22 16:59:03
U40624,1,B44,2024-07-22 16:59:48
U40624,2,B44,2024-07-22 16:59:48
U40624,1,B59,2024-07-22 17:00:30
U40624,2,B59,2024-07-22 17:00:30
U40624,1,B45,2024-07-22 17:01:47
U40624,2,B45,2024-07-22 17:01:47
U6405,1,B47,2024-07-22 14:51:28
U6405,2,B47,2024-07-22 14:51:28
U6405,1,B44,2024-07-22 14:52:05
U6405,2,B44,2024-07-22 14:52:05
U6405,1,B59,2024-07-22 14:52:42
U6405,2,B59,2024-07-22 14:52:42
U6405,1,B45,2024-07-22 14:54:03
U6405,2,B45,2024-07-22 14:54:03
U20558,1,B46,2024-07-22 18:21:11
U20558,2,B46,2024-07-22 18:21:11
U20558,1,B43,2024-07-22 18:23:24
U20558,3,B43,2024-07-22 18:23:24
U20558,1,B52,2024-07-22 18:24:01
U20558,2,B52,2024-07-22 18:24:01
U20558,1,B42,2024-07-22 18:25:17
U20558,3,B42,2024-07-22 18:25:17
U20558,1,B47,2024-07-22 18:26:03
U20558,2,B47,2024-07-22 18:26:03
U20558,1,B44,2024-07-22 18:26:34
U20558,1,B59,2024-07-22 18:26:52
U20558,1,B45,2024-07-22 18:28:02
U20558,2,B45,2024-07-22 18:28:02
U30298,1,B23,2024-07-22 17:55:03
U30298,2,B23,2024-07-22 17:55:03
U30298,1,B24,2024-07-22 17:55:57
U30298,2,B24,2024-07-22 17:55:57
U30298,1,B17,2024-07-22 18:04:01
U30298,2,B17,2024-07-22 18:04:01
U30298,1,B10,2024-07-22 18:07:28
U30298,2,B10,2024-07-22 18:07:28
U30298,1,B35,2024-07-22 18:10:20
U30298,3,B35,2024-07-22 18:10:20
U56874,1,B45,2024-07-22 17:49:18
U56874,2,B45,2024-07-22 17:49:18
U56874,1,B72,2024-07-22 17:51:54
U56874,1,B16,2024-07-22 17:54:23
U56874,2,B16,2024-07-22 17:54:23
U56874,1,B34,2024-07-22 17:58:25
U56874,2,B34,2024-07-22 17:58:25
U56874,1,B4,2024-07-22 18:22:53
U56874,2,B4,2024-07-22 18:22:53
U56874,3,B4,2024-07-22 18:22:53
U56874,1,B5,2024-07-22 18:24:20
U56874,2,B5,2024-07-22 18:24:20
U56874,1,B6,2024-07-22 18:28:35
U56874,1,B7,2024-07-22 18:48:15
U56874,1,B13,2024-07-22 18:52:28
U56874,2,B13,2024-07-22 18:52:28
U56874,1,B12,2024-07-22 18:53:35
U56874,1,B44,2024-07-22 18:58:30
U56874,2,B44,2024-07-22 18:58:30
U56874,1,B47,2024-07-22 18:59:16
U56874,3,B47,2024-07-22 18:59:16
U6409,1,B7,2024-07-22 16:39:48
U6409,1,B21,2024-07-22 16:44:11
U6409,3,B21,2024-07-22 16:44:11
U6409,1,B60,2024-07-22 16:45:13
U6409,2,B60,2024-07-22 16:45:13
U6409,1,B5,2024-07-22 16:45:58
U6409,2,B5,2024-07-22 16:45:58
U6409,1,B4,2024-07-22 16:47:33
U6409,1,B76,2024-07-22 16:48:22
U40628,1,B45,2024-07-22 16:04:29
U40628,2,B45,2024-07-22 16:04:29
U40628,1,B59,2024-07-22 16:05:41
U40628,2,B59,2024-07-22 16:05:41
U40628,1,B44,2024-07-22 16:07:05
U40628,3,B44,2024-07-22 16:07:05
U40628,1,B47,2024-07-22 16:07:35
U40628,2,B47,2024-07-22 16:07:35
U40628,1,B42,2024-07-22 16:08:01
U40628,1,B52,2024-07-22 16:08:49
U40628,2,B52,2024-07-22 16:08:49
U6411,1,B18,2024-07-22 13:38:39
U6411,1,B5,2024-07-22 13:42:08
U6411,2,B5,2024-07-22 13:42:08
U6411,1,B60,2024-07-22 13:43:14
U6411,2,B60,2024-07-22 13:43:14
U6411,1,B21,2024-07-22 13:43:37
U6411,2,B21,2024-07-22 13:43:37
U6411,1,B15,2024-07-22 13:44:22
U6411,1,B17,2024-07-22 13:48:08
U20562,1,B60,2024-07-22 14:23:31
U20562,1,B21,2024-07-22 14:23:58
U20562,2,B21,2024-07-22 14:23:58
U20562,1,B15,2024-07-22 14:26:08
U20562,3,B15,2024-07-22 14:26:08
U20562,1,B17,2024-07-22 14:34:09
U20562,3,B17,2024-07-22 14:34:09
U20562,1,B10,2024-07-22 14:38:55
U20562,3,B10,2024-07-22 14:38:55
U20562,1,B35,2024-07-22 14:41:18
U20562,2,B35,2024-07-22 14:41:18
U6418,1,B18,2024-07-22 15:19:53
U6418,2,B18,2024-07-22 15:19:53
U6418,1,B5,2024-07-22 15:38:12
U6418,2,B5,2024-07-22 15:38:12
U6418,1,B3,2024-07-22 15:55:09
U6418,2,B3,2024-07-22 15:55:09
U6418,3,B3,2024-07-22 15:55:09
U6418,1,B6,2024-07-22 15:56:33
U6418,2,B6,2024-07-22 15:56:33
U6419,1,B45,2024-07-22 16:59:25
U6419,2,B45,2024-07-22 16:59:25
U6419,3,B45,2024-07-22 16:59:25
U6419,1,B59,2024-07-22 17:00:57
U6419,3,B59,2024-07-22 17:00:57
U6419,1,B44,2024-07-22 17:01:34
U6419,2,B44,2024-07-22 17:01:34
U6419,1,B47,2024-07-22 17:02:15
U6419,2,B47,2024-07-22 17:02:15
U6419,1,B42,2024-07-22 17:03:23
U6419,2,B42,2024-07-22 17:03:23
U6419,1,B52,2024-07-22 17:04:23
U6419,2,B52,2024-07-22 17:04:23
U6419,1,B43,2024-07-22 17:05:57
U6419,1,B46,2024-07-22 17:07:30
U6419,2,B46,2024-07-22 17:07:30
U49895,1,B5,2024-07-22 17:12:35
U49895,2,B5,2024-07-22 17:12:35
U49895,1,B60,2024-07-22 17:41:52
U49895,2,B60,2024-07-22 17:41:52
U49895,3,B60,2024-07-22 17:41:52
U49895,1,B21,2024-07-22 17:42:14
U49895,2,B21,2024-07-22 17:42:14
U49895,1,B15,2024-07-22 17:44:45
U49895,3,B15,2024-07-22 17:44:45
U20566,1,B18,2024-07-22 16:03:17
U20566,1,B5,2024-07-22 16:08:56
U20566,3,B5,2024-07-22 16:08:56
U20566,1,B60,2024-07-22 16:09:48
U20566,1,B15,2024-07-22 16:13:59
U20566,3,B15,2024-07-22 16:13:59
U20570,1,B5,2024-07-22 15:14:43
U20570,2,B5,2024-07-22 15:14:43
U20570,1,B60,2024-07-22 15:17:21
U20570,3,B60,2024-07-22 15:17:21
U20570,1,B21,2024-07-22 15:17:59
U20570,3,B21,2024-07-22 15:17:59
U20570,1,B15,2024-07-22 15:19:03
U20570,2,B15,2024-07-22 15:19:03
U20570,1,B72,2024-07-22 15:22:27
U20570,2,B72,2024-07-22 15:22:27
U20570,1,B12,2024-07-22 15:23:46
U20570,2,B12,2024-07-22 15:23:46
U20572,1,B18,2024-07-22 09:48:20
U20572,2,B18,2024-07-22 09:48:20
U20572,1,B21,2024-07-22 10:22:18
U20572,2,B21,2024-07-22 10:22:18
U20572,3,B21,2024-07-22 10:22:18
U20572,1,B10,2024-07-22 11:01:05
U20572,3,B10,2024-07-22 11:01:05
U20572,1,B35,2024-07-22 11:03:38
U20572,2,B35,2024-07-22 11:03:38
U20572,1,B21,2024-07-22 13:00:45
U20572,1,B60,2024-07-22 13:02:46
U20572,3,B60,2024-07-22 13:02:46
U20572,1,B5,2024-07-22 13:03:10
U20572,1,B20,2024-07-22 13:18:04
U20572,2,B20,2024-07-22 13:18:04
U20572,3,B20,2024-07-22 13:18:04
U20572,1,B18,2024-07-22 13:18:33
U30310,1,B3,2024-07-22 15:42:49
U30310,2,B3,2024-07-22 15:42:49
U30310,1,B20,2024-07-22 16:00:19
U30310,3,B20,2024-07-22 16:00:19
U30310,1,B18,2024-07-22 16:01:25
U30310,2,B18,2024-07-22 16:01:25
U30310,1,B19,2024-07-22 16:03:50
U30310,3,B19,2024-07-22 16:03:50
U30310,1,B3,2024-07-22 17:59:16
U30310,1,B5,2024-07-22 18:10:08
U30310,1,B20,2024-07-22 18:14:21
U30310,2,B20,2024-07-22 18:14:21
U30310,1,B18,2024-07-22 18:14:51
U30310,1,B19,2024-07-22 18:16:53
U30310,2,B19,2024-07-22 18:16:53
U6434,1,B60,2024-07-22 18:32:50
U6434,3,B60,2024-07-22 18:32:50
U6434,1,B21,2024-07-22 18:33:04
U6434,1,B15,2024-07-22 18:34:58
U6434,3,B15,2024-07-22 18:34:58
U6434,1,B13,2024-07-22 18:38:12
U6434,2,B13,2024-07-22 18:38:12
U20578,1,B26,2024-07-22 13:42:53
U20578,1,B18,2024-07-22 14:08:22
U20578,3,B18,2024-07-22 14:08:22
U20578,1,B5,2024-07-22 14:10:11
U20578,1,B60,2024-07-22 14:11:26
U20578,2,B60,2024-07-22 14:11:26
U20578,1,B20,2024-07-22 17:29:13
U20578,2,B20,2024-07-22 17:29:13
U20578,3,B20,2024-07-22 17:29:13
U20578,1,B18,2024-07-22 17:30:14
U20578,2,B18,2024-07-22 17:30:14
U20578,1,B19,2024-07-22 17:31:24
U20578,2,B19,2024-07-22 17:31:24
U20578,1,B26,2024-07-22 17:32:07
U63306,1,B21,2024-07-22 17:29:13
U63306,2,B21,2024-07-22 17:29:13
U63306,1,B24,2024-07-22 17:33:03
U63306,2,B24,2024-07-22 17:33:03
U63306,1,B17,2024-07-22 17:48:49
U63306,1,B10,2024-07-22 17:52:28
U63306,2,B10,2024-07-22 17:52:28
U63306,1,B35,2024-07-22 17:56:26
U63306,3,B35,2024-07-22 17:56:26
U20582,1,B18,2024-07-22 15:23:30
U20582,2,B18,2024-07-22 15:23:30
U20582,1,B5,2024-07-22 15:28:33
U20582,3,B5,2024-07-22 15:28:33
U20582,1,B60,2024-07-22 15:29:25
U20582,1,B21,2024-07-22 15:29:51
U20582,2,B21,2024-07-22 15:29:51
U20582,1,B15,2024-07-22 15:30:46
U56895,1,B3,2024-07-22 17:03:15
U56895,1,B45,2024-07-22 17:12:24
U56895,1,B59,2024-07-22 17:13:32
U56895,2,B59,2024-07-22 17:13:32
U56895,1,B44,2024-07-22 17:14:08
U56895,2,B44,2024-07-22 17:14:08
U56895,1,B47,2024-07-22 17:14:54
U56895,3,B47,2024-07-22 17:14:54
U56895,1,B42,2024-07-22 17:15:29
U56895,1,B52,2024-07-22 17:16:33
U56895,3,B52,2024-07-22 17:16:33
U56895,1,B43,2024-07-22 17:17:41
U56895,3,B43,2024-07-22 17:17:41
U56895,1,B46,2024-07-22 17:19:10
U56895,2,B46,2024-07-22 17:19:10
U56895,1,B35,2024-07-22 17:21:44
U56895,2,B35,2024-07-22 17:21:44
U56895,1,B13,2024-07-22 17:59:14
U56895,3,B13,2024-07-22 17:59:14
U56895,1,B20,2024-07-22 18:19:05
U56895,2,B20,2024-07-22 18:19:05
U56895,1,B18,2024-07-22 18:20:21
U56895,3,B18,2024-07-22 18:20:21
U56895,1,B19,2024-07-22 18:21:46
U56895,2,B19,2024-07-22 18:21:46
U56897,1,B59,2024-07-22 17:51:28
U56897,2,B59,2024-07-22 17:51:28
U56897,3,B59,2024-07-22 17:51:28
U56897,1,B44,2024-07-22 17:52:23
U56897,2,B44,2024-07-22 17:52:23
U56897,1,B47,2024-07-22 17:53:11
U56897,3,B47,2024-07-22 17:53:11
U56897,1,B42,2024-07-22 17:54:01
U56897,2,B42,2024-07-22 17:54:01
U56897,1,B52,2024-07-22 17:55:21
U56897,3,B52,2024-07-22 17:55:21
U56897,1,B43,2024-07-22 17:56:09
U56897,2,B43,2024-07-22 17:56:09
U56897,1,B46,2024-07-22 17:58:16
U56897,3,B46,2024-07-22 17:58:16
U56897,1,B35,2024-07-22 18:01:35
U56897,2,B35,2024-07-22 18:01:35
U56897,1,B10,2024-07-22 18:38:22
U56897,2,B10,2024-07-22 18:38:22
U56897,1,B17,2024-07-22 18:43:26
U56897,3,B17,2024-07-22 18:43:26
U56897,1,B15,2024-07-22 18:49:41
U56897,2,B15,2024-07-22 18:49:41
U56897,1,B21,2024-07-22 18:51:52
U56897,3,B21,2024-07-22 18:51:52
